Group - valuename - Similarity
26 - 213 - 0.6
26 - 214 - 0.5
26 - 215 - 0.7
26 - 216 - 0.7
26 - 217 - 0.7
26 - 218 - 0.7
26 - 219 - 0.7
26 - 220 - 0.5
26 - 221 - 0.5
26 - 222 - 0.5
26 - 223 - 0.6
26 - 224 - 0.5
26 - 225 - 0.4
26 - 226 - 0.7
26 - 227 - 0.4
26 - 228 - 0.6
26 - 229 - 0.6
26 - 230 - 0.6
26 - 231 - 0.4
26 - 232 - 0.6
26 - 233 - 0.6
26 - 234 - 0.6
26 - 235 - 0.6
26 - 236 - 0.6
26 - 237 - 0.6
26 - 238 - 0.4
26 - 239 - 0.7
26 - 240 - 0.7
26 - 241 - 0.6
26 - 242 - 0.7
26 - 243 - 0.6
26 - 244 - 0.4
26 - 245 - 0.4
26 - 246 - 0.4
26 - 247 - 0.3
26 - 248 - 0.3
26 - 249 - 0.3
26 - 250 - 0.3
26 - 251 - 0.3
26 - 252 - 0.3
26 - 253 - 0.3
26 - 254 - 0.3
26 - 255 - 0.3
26 - 256 - 0.3
26 - 257 - 0.3
26 - 258 - 0.3
26 - 259 - 0.3
26 - 260 - 0.3
26 - 261 - 0.3
26 - 262 - 0.3
26 - 263 - 0.3
26 - 264 - 0.3
26 - 265 - 0.3
26 - 266 - 0.3
26 - 267 - 0.2
26 - 268 - 0.2
26 - 269 - 0.3
26 - 270 - 0.3
26 - 271 - 0.3
26 - 272 - 0.3
26 - 273 - 0.3
26 - 274 - 0.3
26 - 275 - 0.3
26 - 276 - 0.3
26 - 277 - 0.3
26 - 278 - 0.3
26 - 279 - 0.3
26 - 280 - 0.3
26 - 281 - 0.3
26 - 282 - 0.3
26 - 283 - 0.3
26 - 284 - 0.3
26 - 285 - 0.3
26 - 286 - 0.3
26 - 287 - 0.3
26 - 288 - 0.3
26 - 289 - 0.3
26 - 290 - 0.3
26 - 291 - 0.3
26 - 292 - 0.3
26 - 293 - 0.3
26 - 294 - 0.3
26 - 295 - 0.3
26 - 296 - 0.3
26 - 297 - 0.3
26 - 298 - 0.3
26 - 299 - 0.3
26 - 300 - 0.3
26 - 301 - 0.2
26 - 302 - 0.3
26 - 303 - 0.3
26 - 304 - 0.3
26 - 305 - 0.3
26 - 306 - 0.3
26 - 307 - 0.3
26 - 308 - 0.3
26 - 309 - 0.3
26 - 310 - 0.3
26 - 311 - 0.3
26 - 312 - 0.3
26 - 313 - 0.3
26 - 314 - 0.3
26 - 315 - 0.3
26 - 316 - 0.3
26 - 317 - 0.3
26 - 318 - 0.3
26 - 319 - 0.3
26 - 320 - 0.2
26 - 321 - 0.2
26 - 322 - 0.3
26 - 323 - 0.3
26 - 324 - 0.3
26 - 325 - 0.3
26 - 326 - 0.3
26 - 327 - 0.3
26 - 328 - 0.3
26 - 329 - 0.2
26 - 330 - 0.3
26 - 331 - 0.2
26 - 332 - 0.3
26 - 333 - 0.3
26 - 334 - 0.3
26 - 335 - 0.3
26 - 336 - 0.3
26 - 337 - 0.3
26 - 338 - 0.3
26 - 339 - 0.3
26 - 340 - 0.3
26 - 341 - 0.3
26 - 342 - 0.3
26 - 343 - 0.3
26 - 344 - 0.3
26 - 345 - 0.3
26 - 346 - 0.3
26 - 347 - 0.3
26 - 348 - 0.3
26 - 349 - 0.3
26 - 350 - 0.3
26 - 351 - 0.3
26 - 352 - 0.3
26 - 353 - 0.3
26 - 354 - 0.3
26 - 355 - 0.3
26 - 356 - 0.3
26 - 357 - 0.3
26 - 358 - 0.3
26 - 359 - 0.3
26 - 360 - 0.3
26 - 361 - 0.3
26 - 362 - 0.3
26 - 363 - 0.3
26 - 364 - 0.3
26 - 365 - 0.3
26 - 366 - 0.3
26 - 367 - 0.3
26 - 368 - 0.3
26 - 369 - 0.3
26 - 370 - 0.3
26 - 371 - 0.3
26 - 372 - 0.3
26 - 373 - 0.3
26 - 374 - 0.3
26 - 375 - 0.3
26 - 376 - 0.3
26 - 377 - 0.3
26 - 378 - 0.3
26 - 379 - 0.2
26 - 380 - 0.3
26 - 381 - 0.3
26 - 382 - 0.3
26 - 383 - 0.3
26 - 384 - 0.3
26 - 385 - 0.3
26 - 386 - 0.3
26 - 387 - 0.3
26 - 388 - 0.3
26 - 389 - 0.3
26 - 390 - 0.3
26 - 391 - 0.3
26 - 392 - 0.3
26 - 393 - 0.3
26 - 394 - 0.3
26 - 395 - 0.3
26 - 396 - 0.2
26 - 397 - 0.2
26 - 398 - 0.2
26 - 399 - 0.2
26 - 400 - 0.2
26 - 401 - 0.2
26 - 402 - 0.2
26 - 403 - 0.3
26 - 404 - 0.3
26 - 405 - 0.2
26 - 406 - 0.2
26 - 407 - 0.2
26 - 408 - 0.2
26 - 409 - 0.2
26 - 410 - 0.2
26 - 411 - 0.2
26 - 412 - 0.2
26 - 413 - 0.2
26 - 414 - 0.2
26 - 417 - 0.5
26 - 418 - 0.5
26 - 419 - 0.5
26 - 420 - 0.5
26 - 422 - 0.3
26 - 423 - 0.4
26 - 424 - 0.4
26 - 425 - 0.4
26 - 432 - 0.4
27 - 27 - -
27 - 28 - 0.9
27 - 29 - 0.9
30 - 30 - -
30 - 31 - 0.9
32 - 32 - -
32 - 33 - 0.9
32 - 34 - 0.5
32 - 35 - 0.5
36 - 36 - -
37 - 37 - -
38 - 38 - -
39 - 39 - -
39 - 41 - 0.6
39 - 42 - 0.3
39 - 46 - 0.3
39 - 47 - 0.2
39 - 48 - 0.2
40 - 40 - -
43 - 43 - -
43 - 44 - 0.9
43 - 45 - 0.9
43 - 458 - 0.6
43 - 459 - 0.6
43 - 460 - 0.6
43 - 461 - 0.6
43 - 462 - 0.6
43 - 463 - 0.6
43 - 464 - 0.5
43 - 465 - 0.5
43 - 466 - 0.5
43 - 522 - 0.5
43 - 523 - 0.6
43 - 524 - 0.6
43 - 525 - 0.6
43 - 526 - 0.6
43 - 527 - 0.6
54 - 54 - -
54 - 55 - 0.9
54 - 60 - 0.8
54 - 61 - 0.8
54 - 62 - 0.8
54 - 63 - 0.8
54 - 64 - 0.6
54 - 65 - 0.8
56 - 56 - -
56 - 57 - 0.9
56 - 59 - 0.7
56 - 66 - 0.9
56 - 100 - 0.4
56 - 530 - 0.2
56 - 531 - 0.2
56 - 532 - 0.2
56 - 533 - 0.2
56 - 534 - 0.2
56 - 535 - 0.2
56 - 536 - 0.2
56 - 537 - 0.2
56 - 538 - 0.2
56 - 539 - 0.2
56 - 540 - 0.2
56 - 541 - 0.2
56 - 542 - 0.2
56 - 543 - 0.2
56 - 544 - 0.2
56 - 545 - 0.2
56 - 546 - 0.2
56 - 547 - 0.2
56 - 548 - 0.2
56 - 549 - 0.2
56 - 550 - 0.2
56 - 551 - 0.2
56 - 552 - 0.2
56 - 553 - 0.2
56 - 554 - 0.1
56 - 555 - 0.1
56 - 556 - 0.1
56 - 557 - 0.1
56 - 558 - 0.1
56 - 559 - 0.2
56 - 560 - 0.2
56 - 561 - 0.2
56 - 562 - 0.2
56 - 563 - 0.2
56 - 564 - 0.2
56 - 565 - 0.2
56 - 566 - 0.2
56 - 567 - 0.2
56 - 568 - 0.2
56 - 569 - 0.3
56 - 570 - 0.2
56 - 571 - 0.3
56 - 572 - 0.2
56 - 573 - 0.2
56 - 574 - 0.2
56 - 575 - 0.1
56 - 576 - 0.3
56 - 577 - 0.3
56 - 578 - 0.2
56 - 579 - 0.2
56 - 580 - 0.1
56 - 581 - 0.1
56 - 582 - 0.1
56 - 583 - 0.2
56 - 584 - 0.2
56 - 585 - 0.1
56 - 586 - 0.2
56 - 587 - 0.2
56 - 588 - 0.2
56 - 589 - 0.2
56 - 590 - 0.1
56 - 591 - 0.1
56 - 592 - 0.1
56 - 593 - 0.1
56 - 594 - 0.1
56 - 595 - 0.1
56 - 596 - 0.1
56 - 597 - 0.2
56 - 598 - 0.2
56 - 599 - 0.2
56 - 600 - 0.2
56 - 601 - 0.2
56 - 602 - 0.2
56 - 603 - 0.2
56 - 604 - 0.2
56 - 605 - 0.2
56 - 606 - 0.2
56 - 607 - 0.2
56 - 608 - 0.2
56 - 609 - 0.2
56 - 610 - 0.2
56 - 611 - 0.2
56 - 612 - 0.2
56 - 613 - 0.2
56 - 614 - 0.2
56 - 615 - 0.2
56 - 616 - 0.2
56 - 617 - 0.2
56 - 618 - 0.2
56 - 619 - 0.2
56 - 620 - 0.2
56 - 621 - 0.2
56 - 622 - 0.2
56 - 623 - 0.2
56 - 624 - 0.2
56 - 625 - 0.2
56 - 626 - 0.2
56 - 627 - 0.2
56 - 628 - 0.2
56 - 629 - 0.2
56 - 630 - 0.2
56 - 631 - 0.2
56 - 632 - 0.2
56 - 633 - 0.2
56 - 634 - 0.2
56 - 635 - 0.2
56 - 636 - 0.2
56 - 637 - 0.2
56 - 638 - 0.2
56 - 639 - 0.2
56 - 640 - 0.2
56 - 641 - 0.2
56 - 642 - 0.2
56 - 643 - 0.2
56 - 644 - 0.2
56 - 645 - 0.2
56 - 646 - 0.2
56 - 647 - 0.2
56 - 648 - 0.2
56 - 649 - 0.2
56 - 650 - 0.2
56 - 651 - 0.2
56 - 652 - 0.2
56 - 653 - 0.2
56 - 654 - 0.2
56 - 655 - 0.2
56 - 656 - 0.1
56 - 657 - 0.1
56 - 658 - 0.1
56 - 659 - 0.1
56 - 660 - 0.1
56 - 661 - 0.1
56 - 662 - 0.1
56 - 663 - 0.1
56 - 664 - 0.2
56 - 665 - 0.1
56 - 666 - 0.2
56 - 667 - 0.2
56 - 668 - 0.2
56 - 669 - 0.2
56 - 670 - 0.2
56 - 671 - 0.1
56 - 672 - 0.1
56 - 673 - 0.2
56 - 674 - 0.2
56 - 675 - 0.2
56 - 676 - 0.2
56 - 677 - 0.2
56 - 678 - 0.2
56 - 679 - 0.2
56 - 680 - 0.2
56 - 681 - 0.2
56 - 682 - 0.2
56 - 683 - 0.2
56 - 684 - 0.2
56 - 685 - 0.2
56 - 686 - 0.1
56 - 687 - 0.1
56 - 688 - 0.2
56 - 689 - 0.2
56 - 690 - 0.2
56 - 691 - 0.1
56 - 692 - 0.1
56 - 693 - 0.2
56 - 694 - 0.2
56 - 695 - 0.2
56 - 696 - 0.2
56 - 697 - 0.2
56 - 698 - 0.1
56 - 699 - 0.2
56 - 700 - 0.2
56 - 701 - 0.2
56 - 715 - 0.2
56 - 716 - 0.2
56 - 717 - 0.2
56 - 718 - 0.2
56 - 719 - 0.2
56 - 720 - 0.2
56 - 721 - 0.2
56 - 729 - 0.3
56 - 730 - 0.2
56 - 731 - 0.2
56 - 732 - 0.2
56 - 733 - 0.2
56 - 734 - 0.2
56 - 735 - 0.1
56 - 737 - 0.2
56 - 738 - 0.2
56 - 739 - 0.2
56 - 740 - 0.2
56 - 741 - 0.2
56 - 742 - 0.2
56 - 743 - 0.2
56 - 744 - 0.2
56 - 745 - 0.2
56 - 746 - 0.2
56 - 747 - 0.2
56 - 748 - 0.2
56 - 749 - 0.2
56 - 750 - 0.2
56 - 751 - 0.2
56 - 752 - 0.2
56 - 753 - 0.2
56 - 754 - 0.2
56 - 755 - 0.2
56 - 756 - 0.2
56 - 757 - 0.2
56 - 758 - 0.2
56 - 759 - 0.1
56 - 760 - 0.1
56 - 761 - 0.2
56 - 762 - 0.2
56 - 763 - 0.2
56 - 764 - 0.2
56 - 765 - 0.2
56 - 766 - 0.2
56 - 767 - 0.2
56 - 768 - 0.2
56 - 769 - 0.2
56 - 770 - 0.2
56 - 771 - 0.1
56 - 776 - 0.2
56 - 777 - 0.2
56 - 778 - 0.2
56 - 779 - 0.2
56 - 780 - 0.2
56 - 781 - 0.3
56 - 782 - 0.3
56 - 783 - 0.3
56 - 784 - 0.3
56 - 785 - 0.2
56 - 794 - 0.1
56 - 795 - 0.2
56 - 796 - 0.2
56 - 797 - 0.2
56 - 798 - 0.2
56 - 799 - 0.2
56 - 800 - 0.2
56 - 801 - 0.2
56 - 802 - 0.2
56 - 803 - 0.2
56 - 804 - 0.2
56 - 805 - 0.2
56 - 806 - 0.2
56 - 807 - 0.2
56 - 808 - 0.2
56 - 809 - 0.2
56 - 810 - 0.2
56 - 811 - 0.2
56 - 812 - 0.2
56 - 813 - 0.2
56 - 814 - 0.2
56 - 815 - 0.2
56 - 816 - 0.2
56 - 817 - 0.2
56 - 818 - 0.2
56 - 819 - 0.2
56 - 820 - 0.2
56 - 821 - 0.2
56 - 822 - 0.2
56 - 823 - 0.2
56 - 824 - 0.2
56 - 825 - 0.2
56 - 826 - 0.2
56 - 827 - 0.2
56 - 828 - 0.2
56 - 829 - 0.2
56 - 830 - 0.2
56 - 831 - 0.2
56 - 832 - 0.2
56 - 833 - 0.2
56 - 834 - 0.2
56 - 835 - 0.2
56 - 836 - 0.2
56 - 837 - 0.2
56 - 838 - 0.2
56 - 839 - 0.2
56 - 840 - 0.2
56 - 841 - 0.2
56 - 842 - 0.1
56 - 843 - 0.2
56 - 844 - 0.2
56 - 845 - 0.1
56 - 846 - 0.1
56 - 847 - 0.1
56 - 848 - 0.2
56 - 849 - 0.2
56 - 850 - 0.2
56 - 851 - 0.2
56 - 852 - 0.2
56 - 853 - 0.2
56 - 854 - 0.2
56 - 855 - 0.1
56 - 856 - 0.2
56 - 857 - 0.1
56 - 858 - 0.1
56 - 859 - 0.1
56 - 860 - 0.2
56 - 861 - 0.2
56 - 862 - 0.2
56 - 863 - 0.2
56 - 864 - 0.2
56 - 865 - 0.2
56 - 866 - 0.2
56 - 880 - 0.2
56 - 881 - 0.2
56 - 882 - 0.2
56 - 883 - 0.2
56 - 884 - 0.2
56 - 885 - 0.2
56 - 886 - 0.2
56 - 887 - 0.2
56 - 888 - 0.2
56 - 889 - 0.2
56 - 890 - 0.2
56 - 891 - 0.2
56 - 892 - 0.2
56 - 893 - 0.2
56 - 894 - 0.2
56 - 895 - 0.1
56 - 896 - 0.1
56 - 897 - 0.2
56 - 898 - 0.2
56 - 899 - 0.2
56 - 900 - 0.2
56 - 901 - 0.2
56 - 902 - 0.2
56 - 903 - 0.2
56 - 904 - 0.2
56 - 905 - 0.2
56 - 906 - 0.2
56 - 907 - 0.2
56 - 908 - 0.2
56 - 909 - 0.2
56 - 910 - 0.2
56 - 911 - 0.2
56 - 912 - 0.2
56 - 913 - 0.2
56 - 914 - 0.2
56 - 915 - 0.2
56 - 916 - 0.2
56 - 917 - 0.2
56 - 918 - 0.2
56 - 919 - 0.2
56 - 920 - 0.2
56 - 921 - 0.2
56 - 922 - 0.2
56 - 923 - 0.2
56 - 924 - 0.2
56 - 925 - 0.2
56 - 926 - 0.2
56 - 927 - 0.2
56 - 928 - 0.2
56 - 929 - 0.2
56 - 930 - 0.2
56 - 931 - 0.2
56 - 932 - 0.2
56 - 933 - 0.2
56 - 934 - 0.2
56 - 935 - 0.2
56 - 936 - 0.2
56 - 937 - 0.2
56 - 938 - 0.1
56 - 939 - 0.2
56 - 940 - 0.2
56 - 941 - 0.2
56 - 942 - 0.2
56 - 943 - 0.2
56 - 944 - 0.2
56 - 945 - 0.2
56 - 946 - 0.2
56 - 947 - 0.2
56 - 948 - 0.2
56 - 949 - 0.2
56 - 950 - 0.2
56 - 951 - 0.2
56 - 952 - 0.2
56 - 953 - 0.2
56 - 954 - 0.2
56 - 955 - 0.2
56 - 956 - 0.2
56 - 957 - 0.2
56 - 958 - 0.2
56 - 959 - 0.2
56 - 960 - 0.2
56 - 961 - 0.2
56 - 962 - 0.2
56 - 963 - 0.2
56 - 964 - 0.2
56 - 965 - 0.2
56 - 966 - 0.2
56 - 967 - 0.2
56 - 968 - 0.2
56 - 969 - 0.2
56 - 970 - 0.2
56 - 971 - 0.2
56 - 972 - 0.2
56 - 973 - 0.2
56 - 974 - 0.2
56 - 975 - 0.2
56 - 976 - 0.2
56 - 977 - 0.2
56 - 978 - 0.2
56 - 979 - 0.2
56 - 980 - 0.2
56 - 981 - 0.2
56 - 982 - 0.2
56 - 983 - 0.2
56 - 984 - 0.2
56 - 985 - 0.1
56 - 986 - 0.2
56 - 987 - 0.2
56 - 988 - 0.2
56 - 989 - 0.2
56 - 990 - 0.2
56 - 991 - 0.2
56 - 992 - 0.2
56 - 993 - 0.2
56 - 994 - 0.2
56 - 995 - 0.2
56 - 996 - 0.2
56 - 997 - 0.2
56 - 998 - 0.1
56 - 999 - 0.1
56 - 1000 - 0.1
56 - 1001 - 0.2
56 - 1002 - 0.2
56 - 1003 - 0.2
56 - 1004 - 0.2
56 - 1005 - 0.2
56 - 1007 - 0.2
56 - 1009 - 0.3
56 - 1011 - 0.2
56 - 1012 - 0.2
56 - 1014 - 0.1
56 - 1016 - 0.2
56 - 1017 - 0.2
56 - 1018 - 0.2
56 - 1019 - 0.2
56 - 1020 - 0.2
56 - 1021 - 0.2
56 - 1022 - 0.2
56 - 1023 - 0.3
56 - 1024 - 0.3
56 - 1025 - 0.3
56 - 1026 - 0.3
56 - 1027 - 0.3
56 - 1028 - 0.3
56 - 1029 - 0.3
56 - 1030 - 0.3
56 - 1031 - 0.3
56 - 1032 - 0.2
56 - 1033 - 0.2
56 - 1034 - 0.2
56 - 1035 - 0.2
56 - 1036 - 0.2
56 - 1037 - 0.2
56 - 1041 - 0.2
56 - 1042 - 0.2
56 - 1043 - 0.2
56 - 1044 - 0.2
56 - 1045 - 0.2
56 - 1046 - 0.2
56 - 1047 - 0.3
56 - 1048 - 0.3
56 - 1049 - 0.3
56 - 1050 - 0.2
56 - 1051 - 0.2
56 - 1052 - 0.1
56 - 1053 - 0.2
56 - 1054 - 0.2
56 - 1055 - 0.2
56 - 1056 - 0.2
56 - 1057 - 0.2
56 - 1058 - 0.2
56 - 1059 - 0.2
56 - 1060 - 0.2
56 - 1061 - 0.2
56 - 1062 - 0.2
56 - 1063 - 0.2
56 - 1064 - 0.2
56 - 1065 - 0.2
56 - 1066 - 0.2
56 - 1067 - 0.2
56 - 1068 - 0.2
56 - 1069 - 0.2
56 - 1070 - 0.2
56 - 1071 - 0.2
56 - 1072 - 0.2
56 - 1073 - 0.2
56 - 1074 - 0.2
56 - 1075 - 0.2
56 - 1076 - 0.2
56 - 1077 - 0.2
56 - 1078 - 0.2
56 - 1079 - 0.2
56 - 1080 - 0.2
56 - 1081 - 0.2
56 - 1082 - 0.1
56 - 1083 - 0.2
56 - 1084 - 0.2
56 - 1085 - 0.2
56 - 1086 - 0.2
56 - 1087 - 0.2
56 - 1088 - 0.2
56 - 1089 - 0.2
56 - 1090 - 0.2
56 - 1091 - 0.2
56 - 1092 - 0.2
56 - 1093 - 0.2
56 - 1094 - 0.2
56 - 1095 - 0.2
56 - 1096 - 0.2
56 - 1097 - 0.2
56 - 1098 - 0.2
56 - 1099 - 0.2
56 - 1100 - 0.2
56 - 1101 - 0.2
56 - 1102 - 0.2
56 - 1103 - 0.2
56 - 1104 - 0.2
56 - 1105 - 0.2
56 - 1106 - 0.2
56 - 1107 - 0.2
56 - 1108 - 0.2
56 - 1109 - 0.2
56 - 1110 - 0.2
56 - 1111 - 0.2
56 - 1117 - 0.2
56 - 1118 - 0.2
56 - 1119 - 0.3
56 - 1120 - 0.2
56 - 1121 - 0.1
56 - 1122 - 0.1
56 - 1124 - 0.2
56 - 1125 - 0.2
56 - 1126 - 0.2
56 - 1127 - 0.2
56 - 1128 - 0.2
56 - 1129 - 0.2
56 - 1130 - 0.2
56 - 1131 - 0.2
56 - 1132 - 0.2
56 - 1133 - 0.2
56 - 1134 - 0.2
56 - 1135 - 0.2
56 - 1136 - 0.2
56 - 1137 - 0.2
56 - 1138 - 0.2
56 - 1139 - 0.2
56 - 1140 - 0.2
56 - 1141 - 0.2
56 - 1142 - 0.2
56 - 1143 - 0.2
56 - 1144 - 0.2
56 - 1145 - 0.2
56 - 1146 - 0.2
56 - 1147 - 0.2
56 - 1148 - 0.2
56 - 1149 - 0.2
56 - 1150 - 0.2
56 - 1151 - 0.2
56 - 1152 - 0.2
56 - 1153 - 0.2
56 - 1154 - 0.2
56 - 1155 - 0.2
56 - 1156 - 0.2
56 - 1157 - 0.2
56 - 1158 - 0.2
56 - 1159 - 0.2
56 - 1160 - 0.1
56 - 1161 - 0.1
56 - 1162 - 0.2
56 - 1163 - 0.2
56 - 1164 - 0.2
56 - 1165 - 0.2
56 - 1166 - 0.2
56 - 1167 - 0.2
56 - 1168 - 0.2
56 - 1169 - 0.2
56 - 1170 - 0.2
56 - 1171 - 0.2
56 - 1172 - 0.2
56 - 1173 - 0.2
56 - 1174 - 0.2
56 - 1175 - 0.2
56 - 1176 - 0.2
56 - 1177 - 0.2
56 - 1178 - 0.2
56 - 1179 - 0.2
56 - 1180 - 0.2
56 - 1181 - 0.2
56 - 1182 - 0.2
56 - 1183 - 0.2
56 - 1184 - 0.2
56 - 1185 - 0.2
56 - 1186 - 0.2
56 - 1187 - 0.2
56 - 1188 - 0.2
56 - 1189 - 0.2
56 - 1190 - 0.2
56 - 1191 - 0.3
56 - 1192 - 0.2
56 - 1193 - 0.2
56 - 1194 - 0.3
56 - 1195 - 0.2
56 - 1196 - 0.2
56 - 1197 - 0.2
56 - 1198 - 0.2
56 - 1199 - 0.2
56 - 1200 - 0.2
56 - 1201 - 0.2
56 - 1202 - 0.2
56 - 1203 - 0.2
56 - 1204 - 0.2
56 - 1205 - 0.2
56 - 1206 - 0.3
56 - 1207 - 0.2
56 - 1208 - 0.2
56 - 1209 - 0.3
56 - 1210 - 0.3
56 - 1211 - 0.2
56 - 1212 - 0.2
56 - 1213 - 0.2
56 - 1214 - 0.2
56 - 1215 - 0.2
56 - 1216 - 0.2
56 - 1217 - 0.2
56 - 1218 - 0.2
56 - 1219 - 0.2
56 - 1220 - 0.2
56 - 1221 - 0.2
56 - 1222 - 0.3
56 - 1223 - 0.3
56 - 1224 - 0.3
56 - 1225 - 0.2
56 - 1226 - 0.2
56 - 1227 - 0.2
56 - 1228 - 0.2
56 - 1229 - 0.2
56 - 1230 - 0.2
56 - 1231 - 0.2
56 - 1232 - 0.2
56 - 1233 - 0.2
56 - 1234 - 0.2
56 - 1235 - 0.2
56 - 1236 - 0.2
56 - 1237 - 0.2
56 - 1238 - 0.2
56 - 1239 - 0.2
56 - 1240 - 0.2
56 - 1241 - 0.2
56 - 1242 - 0.2
56 - 1243 - 0.2
56 - 1244 - 0.2
56 - 1245 - 0.2
56 - 1246 - 0.2
56 - 1247 - 0.2
56 - 1248 - 0.2
56 - 1249 - 0.2
56 - 1250 - 0.2
56 - 1251 - 0.2
56 - 1252 - 0.2
56 - 1253 - 0.2
56 - 1259 - 0.2
56 - 1261 - 0.2
56 - 1262 - 0.2
56 - 1263 - 0.2
56 - 1264 - 0.2
56 - 1265 - 0.2
56 - 1266 - 0.2
56 - 1267 - 0.2
56 - 1268 - 0.2
56 - 1269 - 0.2
56 - 1270 - 0.2
56 - 1271 - 0.2
56 - 1272 - 0.2
56 - 1273 - 0.2
56 - 1274 - 0.2
56 - 1275 - 0.2
56 - 1276 - 0.2
56 - 1277 - 0.2
56 - 1279 - 0.3
56 - 1280 - 0.3
56 - 1288 - 0.2
56 - 1289 - 0.2
56 - 1290 - 0.2
56 - 1291 - 0.2
56 - 1292 - 0.2
56 - 1293 - 0.2
56 - 1294 - 0.2
56 - 1295 - 0.2
56 - 1296 - 0.2
56 - 1297 - 0.2
56 - 1298 - 0.3
56 - 1299 - 0.3
56 - 1300 - 0.2
56 - 1301 - 0.2
56 - 1302 - 0.2
56 - 1303 - 0.2
56 - 1304 - 0.3
56 - 1305 - 0.3
56 - 1306 - 0.3
56 - 1307 - 0.3
56 - 1308 - 0.3
56 - 1309 - 0.3
56 - 1310 - 0.3
56 - 1311 - 0.3
56 - 1312 - 0.3
56 - 1313 - 0.2
56 - 1314 - 0.2
56 - 1315 - 0.2
56 - 1316 - 0.2
56 - 1317 - 0.2
56 - 1318 - 0.2
56 - 1319 - 0.2
56 - 1320 - 0.2
56 - 1321 - 0.2
56 - 1322 - 0.2
56 - 1323 - 0.2
56 - 1324 - 0.2
56 - 1325 - 0.2
56 - 1326 - 0.2
56 - 1329 - 0.2
56 - 1330 - 0.2
56 - 1340 - 0.2
56 - 1341 - 0.2
56 - 1342 - 0.2
